,filename,precision,recall,f1,cosine_sim,levenshtein_distance,labels,inv_levenshtein,overall,language
508,CARMEN-I_IR_350.txt,,,,0.7619500587892931,330,,0.0030303030303030303,,es
509,CARMEN-I_IR_351.txt,,,,0.9714607357053116,124,,0.008064516129032258,,es
510,CARMEN-I_IR_352.txt,,,,0.8238384888680883,0,,1.0,,es
511,CARMEN-I_IR_364.txt,,,,0.8285275428438212,0,,1.0,,es
512,CARMEN-I_IR_366.txt,,,,0.9064496405895346,416,,0.002403846153846154,,es
513,CARMEN-I_IR_367.txt,,,,0.8140387021139052,0,,1.0,,bi
514,CARMEN-I_IR_368.txt,,,,0.8178534282325631,0,,1.0,,es
515,CARMEN-I_IR_370.txt,,,,0.9351124658514599,0,,1.0,,es
516,CARMEN-I_IR_372.txt,,,,0.0,393,,0.002544529262086514,,es
517,CARMEN-I_IR_374.txt,,,,0.6111994913324016,0,,1.0,,bi
518,CARMEN-I_IR_375.txt,,,,0.9766907252291668,0,,1.0,,bi
519,CARMEN-I_IR_38.txt,,,,0.0,989,,0.0010111223458038423,,es
520,CARMEN-I_IR_380.txt,,,,0.0,909,,0.0011001100110011,,bi
521,CARMEN-I_IR_381.txt,,,,0.9437480167867887,0,,1.0,,bi
522,CARMEN-I_IR_382.txt,,,,0.47471228855959696,0,,1.0,,es
523,CARMEN-I_IR_388.txt,,,,0.0,1815,,0.0005509641873278236,,bi
524,CARMEN-I_IR_389.txt,,,,0.9831212191466351,0,,1.0,,es
525,CARMEN-I_IR_390.txt,,,,0.0,284,,0.0035211267605633804,,es
526,CARMEN-I_IR_393.txt,,,,0.9478824020593598,0,,1.0,,es
527,CARMEN-I_IR_396.txt,,,,0.8208894976301055,0,,1.0,,es
528,CARMEN-I_IR_4.txt,,,,0.0,1700,,0.000588235294117647,,bi
529,CARMEN-I_IR_403.txt,,,,0.929687632082135,0,,1.0,,es
530,CARMEN-I_IR_404.txt,,,,0.9983188121072908,16,,0.0625,,es
531,CARMEN-I_IR_405.txt,,,,0.9978474043767458,53,,0.018867924528301886,,es
532,CARMEN-I_IR_407.txt,,,,0.9775626456330188,232,,0.004310344827586207,,es
533,CARMEN-I_IR_409.txt,,,,0.0,724,,0.0013812154696132596,,es
534,CARMEN-I_IR_410.txt,,,,0.9776705588297191,0,,1.0,,es
535,CARMEN-I_IR_412.txt,,,,0.0,102,,0.00980392156862745,,es
536,CARMEN-I_IR_414.txt,,,,0.0,905,,0.0011049723756906078,,es
537,CARMEN-I_IR_419.txt,,,,0.9279520171006175,0,,1.0,,es
538,CARMEN-I_IR_421.txt,,,,0.9508570216240096,88,,0.011363636363636364,,bi
539,CARMEN-I_IR_422.txt,,,,0.9034826984459683,0,,1.0,,es
540,CARMEN-I_IR_425.txt,,,,0.9349339500462069,0,,1.0,,es
541,CARMEN-I_IR_426.txt,,,,0.0,1365,,0.0007326007326007326,,es
542,CARMEN-I_IR_429.txt,,,,0.6909672536404606,0,,1.0,,bi
543,CARMEN-I_IR_435.txt,,,,0.30777397205167867,0,,1.0,,cat
544,CARMEN-I_IR_438.txt,,,,0.9466285747893923,0,,1.0,,es
545,CARMEN-I_IR_439.txt,,,,0.9784129065129912,0,,1.0,,es
546,CARMEN-I_IR_44.txt,,,,0.9254731803884416,130,,0.007692307692307693,,es
547,CARMEN-I_IR_441.txt,,,,0.9808883216898796,0,,1.0,,es
548,CARMEN-I_IR_442.txt,,,,0.8235786171625068,688,,0.0014534883720930232,,es
549,CARMEN-I_IR_447.txt,,,,0.5531558532514618,0,,1.0,,es
550,CARMEN-I_IR_448.txt,,,,0.9176098101125719,0,,1.0,,es
551,CARMEN-I_IR_45.txt,,,,0.9521361244521667,0,,1.0,,es
552,CARMEN-I_IR_452.txt,,,,0.9122438223162316,0,,1.0,,bi
553,CARMEN-I_IR_456.txt,,,,0.7695441504021857,0,,1.0,,es
554,CARMEN-I_IR_457.txt,,,,0.9371247202016849,140,,0.007142857142857143,,bi
555,CARMEN-I_IR_460.txt,,,,0.4438594376880744,0,,1.0,,es
556,CARMEN-I_IR_461.txt,,,,0.98983774662107,89,,0.011235955056179775,,es
557,CARMEN-I_IR_463.txt,,,,0.8831137077552697,0,,1.0,,es
558,CARMEN-I_IR_464.txt,,,,0.9083030818633825,0,,1.0,,es
559,CARMEN-I_IR_465.txt,,,,0.0,775,,0.0012903225806451613,,bi
560,CARMEN-I_IR_468.txt,,,,0.6153888022990552,0,,1.0,,bi
561,CARMEN-I_IR_47.txt,,,,0.9362164608558879,0,,1.0,,es
562,CARMEN-I_IR_472.txt,,,,0.9941936281837369,96,,0.010416666666666666,,es
